id_customer,productCode,name_product,category,purchase_date,description,quantity_of_product,price,order_id,image
e22f2058-40ab-45c4-9122-d784baad1f59,810232AAD5V9562,حقيبة الكتف Gucci Jackie 1961 صغيرة الحجم,HANDBAGS,1/17/2021,"في مجموعة خريف وشتاء 2024، تتميّز حقيبة الكتف Gucci Jackie 1961 المزوّدة بإغلاق جديد بمكبس بلمسات نهائية باللون الذهبي الفاتح بجلد فاخر باللون العاجي، مما يسلّط الضوء على المهارة الحِرَفية والشكل الهلالي والتصميم الأنيق لحقيبة اليد الأيقونية من الدار. تأتي هذه الحقيبة بالحجم الصغير مع حزام من الجلد وحزام إضافي بنقش شريط ويب باللونين الأخضر والأحمر لتوفير خيارات تنسيق مختلفة.",4,3700,1928,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717776189/810232_AAD5V_9562_001_069_0000_Light.jpg
e22f2058-40ab-45c4-9122-d784baad1f59,800265FADST8462,حقيبة الظهر متوسطة الحجم مع شعار Gucci,MENS BAGS,3/23/2025,"تم تقديم تصميم حقيبة الظهر الجديدة على منصة عرض أزياء خريف وشتاء 2024 للرجال، وهو يمزج بين الخطوط الانسيابية والطابع الرياضي. توفّر هذه النسخة متوسطة الحجم والمصنوعة من كانفاس Original GG باللون الأحمر Gucci Rosso Ancora خلفيةً أنيقة لشعار Gucci المرهف والنافر، والذي صُنع بتقنية نقش عالية التردد. تشمل التفاصيل الأيقونية الأخرى تفصيل شريط ويب باللونين الأخضر والأحمر على الجيب الخارجي المزوّد بسحّاب.",4,3200,1929,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1715651243/800265_FADST_8462_001_100_0000_Light.jpg
e22f2058-40ab-45c4-9122-d784baad1f59,748287XJGDJ9088,تي شيرت من قطن جيرسي مع شعار G المتشابك,WOMENS RTW,9/22/2023,"يتجلى الطابع المريح من خلال تصاميم القطع المناسبة لكل يوم والتي أصبحت من ضروريات الحياة. تزدان السويت شيرتات والقمصان المزوّدة بقلنسوة والتي شيرتات بالأكتاف المنخفضة والقَصّات القصيرة والفضفاضة بشعارات وطبعات استثنائية. صُنع هذا التي شيرت بالكمّين القصيرين من قطن جيرسي باللون الأبيض السكَّري، وهو يزدان بشعار G المتشابك المزيّن بأحجار الكريستال البرّاقة.",3,850,1930,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1704906033/748287_XJGDJ_9088_001_100_0000_Light.jpg
46c81f6c-1321-4a97-b4b6-b7d7fa30b18f,791988ZAKF85035,بنطال من الصوف بنقش GG,WOMENS RTW,4/6/2025,يُعاد استخدام رموز الدار الحصرية والأنماط الراقية وتفسيرها بمنظور جديد بطرق عصرية لمجموعة ما قبل الخريف. صُنع هذا البنطال من الصوف باللون الوردي الفاتح بنمط GG الأيقوني. يعزّز الظل الجميل أكثر القماش الأنيق على الرغم من وزنه الخفيف. وتجعل القَصّة المريحة والفضفاضة من هذه القطعة إضافةً موسمية إلى خزانتك.,4,1650,1931,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717172153/791988_ZAKF8_5035_001_100_0000_Light.jpg
46c81f6c-1321-4a97-b4b6-b7d7fa30b18f,786186AADKA9570,حذاء سنيكرز Gucci Re-Web للرجال,MENS SHOES,10/21/2021,"بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido.تتميّز أحذية سنيكرز الأولى من ابتكار ساباتو دي سارنو Sabato De Sarno للدار، أي أحذية Re-Web، بالتقليمات الشهيرة من إرث غوتشي كتفصيل جريء يُضاف إلى التصميم العصري. صُنع هذا الحذاء من الجلد باللون الأبيض مع تقليم بلون Gucci Rosso Ancora. يتميّز حذاء سنيكرز الجديد هذا بتفاصيل أيقونية متعددة، ويحتل مركز الصدارة بفضل اللسان على شكل شريط ويب باللونين الأخضر والأحمر.",2,1150,1932,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1707845530/786186_AADKA_9570_001_100_0000_Light.jpg
d8a8104a-1159-4fc3-bbc0-6078bf67e60d,780306J87005554,صندل رفيع للنساء مزيّن بحلية Horsebit,WOMENS SHOES,10/4/2024,يُعاد استخدام رموز الدار الحصرية والأنماط الراقية وتفسيرها بمنظور جديد بطرق عصرية لمجموعة ما قبل الخريف. يظهر هذا الصندل بإصبع بالمطاط باللون الأرجواني الفاتح مع قطعة Horsebit المعدنية التي تزيّن التصميم على شكل تفصيل مطلي بالمينا.,4,550,1933,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1705490216/780306_J8700_5554_001_100_0000_Light.jpg
d8a8104a-1159-4fc3-bbc0-6078bf67e60d,6948393G7209400,شال من جاكارد لاميه بنقش GG,WOMENS SILK ACC,10/21/2020,"تنبض الإكسسوارات الأساسية حيويةً مع شعارات غوتشي الأرشيفية، مما ينتج عنه سلسلة من القطع المزيّنة بالشعارات. يظهر شعار GG الرمزي في هذا التصميم بلمعان معدني، مما يعزّز اللمسة العصرية في هذا الشال المصنوع من جاكارد الصوف باللون البيج.",3,750,1934,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1668191490/694839_3G720_9400_001_100_0000_Light.jpg
d8a8104a-1159-4fc3-bbc0-6078bf67e60d,8032244HBA89066,قبعة بيسبول من كانفاس Original GG مع شريط ويب,SOFT ACCESSORIES,8/23/2020,"من حذاء سنيكرز ""Gucci Tennis"" من السبعينيات وحتى يومنا هذا، تستمر الدار بالتعبير عن الرابط القوي الذي يجمعها بعالم الرياضة مع قطع متميّزة تركّز على الإرث الغني كما على الابتكار. يتم تقديم قبعة بيسبول الانسيابية هذه بكانفاس Original GG القطني ويزدان بشريط ويب باللونين الأخضر والأحمر.",3,550,1935,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1710929723/803224_4HBA8_9066_001_100_0000_Light.jpg
d8a8104a-1159-4fc3-bbc0-6078bf67e60d,801887AZB5Z1060,حقيبة كروس بودي Gucci B صغيرة الحجم,MENS BAGS,11/11/2024,"تم تقديم حقيبة Gucci B للمرة الأولى لمجموعة خريف وشتاء 2024 للرجال، وهي تستمد اسمها من تصميم أرشيفي بعد أن أُعيد تصميمها هنا بشكل واسع ومريح يلتف حول الجسم. يتميّز الجلد الفاخر بملمس حُبيبي ناعم ويقدّم هذه النسخة باللون الأسود. يمكن تعديل حزام الكتف وفصله، بفضل حلقة إضافية على شكل حرف D لتعليق الأغراض.",2,3000,1936,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717776165/801887_AZB5Z_1060_001_082_0000_Light.jpg
28ca23c3-7956-451c-b7d2-81a48a5a4bb4,7246129AAB64076,حقيبة قماشية كبيرة الحجم من Gucci Savoy,TRAVEL,11/13/2023,"قُدّمت هذه الحقيبة القماشية ضمن مجموعة Gucci Savoy، وهي مصنوعة من كانفاس GG Supreme باللونين البيج والأزرق الممزوج بالتركيبة الاستثنائية بين شريط ويب والقطعة المعدنية لشعار G المزدوج. تم أيضاً تجهيز الحقيبة المزوّدة بمقبض علوي بحزام قابل للتعديل من الكانفاس لإمكانية ارتدائها على الكتف. يكتمل التصميم بإغلاق آمن بواسطة سحّاب.",3,2980,1937,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1699551151/724612_9AAB6_4076_001_097_0000_Light.jpg
28ca23c3-7956-451c-b7d2-81a48a5a4bb4,67579710ODT1060,حقيبة Gucci Bamboo 1947 صغيرة ذات مقبض علوي,HANDBAGS,12/29/2022,"بفضل ميزاتها الفريدة من نوعها مثل مقبض البامبو المقوّس على شكل يد والإغلاق والجيب المفتوح مع مرآة، تجسّد حقيبة Gucci Bamboo 1947 أسلوب الدار الاستثنائي ومهاراتها الحِرَفية الممتازة. متوفرة حصرياً عبر مستشاري خدمة الزبائن وفي متاجر محددة.",2,3540,1938,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1681942551/675797_10ODT_1060_001_065_0000_Light.jpg
28ca23c3-7956-451c-b7d2-81a48a5a4bb4,740513ZAAOG9907,قميص من ساتان كريب مع ربطة عنق,WOMENS RTW,3/7/2022,"تُضفي الفيونكة التي تُربط يدوياً لمسةً أنثوية على هذا القميص المصنوع من ساتان الكريب باللون العاجي، وهو يكتمل بتصميم مجمّع. تُترجم غوتشي إرثها وإبداعها وروحها الابتكارية من خلال مجموعات لا تُعد ولا تُحصى، بدءاً من القطع الأساسية ووصولاً إلى الإكسسوارات المميزة، ومن الملابس اليومية حتى التصاميم المخصصة للمناسبات الخاصة.",3,1600,1939,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1679106607/740513_ZAAOG_9907_001_100_0000_Light.jpg
28ca23c3-7956-451c-b7d2-81a48a5a4bb4,598234FADI79765,الحقيبة الداخلية الصغيرة Ophidia بنقش GG,MENS SMLG,6/6/2022,"تعكس مجموعات Ophidia الرؤيا العصرية للمخرج الإبداعي، وتنبعث فيها الحياة بفضل اللون الأصفر الفلوري الصارخ. تجمع حقيبة مستحضرات التجميل هذه بين تفصيل شعار G المزدوج المميّز وكانفاس GG Supreme باللونين البيج والأبنوس، وهو اقتران مناسب لكل زمان يحتفي بجذور غوتشي.",3,685,1940,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1707157807/598234_FADI7_9765_001_100_0000_Light.jpg
28ca23c3-7956-451c-b7d2-81a48a5a4bb4,790057AADQE5741,محفظة GG Marmont مع سحّاب على محيطها,WOMENS SMLG,3/4/2023,"يتم تصوّر شعارات الدار الأكثر شهرةً بشكل رموز خالدة ومتطوّرة باستمرار في آن في كل قطع المجموعة الأخيرة. يظهر شعار G المزدوج الأيقوني بنسخة بدرجتَين من اللون ذاته، وهو يزيّن هذه المحفظة المزوّدة بسحّاب على محيطها، والتي يتم تقديمها معاً بقماش GG Supreme باللونين البيج والأبنوس وبالجلد باللون البيج الفاتح.",1,525,1941,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1710928028/790057_AADQE_5741_001_100_0016_Light.jpg
ad43fdd0-5f5d-49bf-b3ba-1a3278f2252c,746939AAC678143,حذاء سنيكرز Gucci Run للنساء,WOMENS SHOES,9/12/2024,تُرجمت التصاميم المستوحاة من عالم الرياضة من خلال عدسة غوتشي بتفاصيل شعار استثنائية. صُنع هذا السنيكرز بالتصميم الانسيابي من الجلد المعدني ويتم تعزيزه بنعل مطاطي ثنائي اللون وتفصيل شعار G متشابك.,4,1150,1942,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1690910183/746939_AAC67_8143_001_100_0000_Light.jpg
ad43fdd0-5f5d-49bf-b3ba-1a3278f2252c,630307H90208476,صندل بإصبع مزيّن بشريط ويب للرجال,MENS SHOES,11/26/2024,"تميّز رموز الدار الصندل التقليدي بإصبع، الذي تم تقديمه مع شريط ويب باللونين الأخضر والأحمر على الحزام إلى جانب تفصيل G المتشابك بألوان معدنية متباينة.",2,650,1943,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1583511304/630307_H9020_8476_001_100_0000_Light.jpg
c4d3ad9c-39e2-4ccd-b4ed-cee4ed866098,796849I18B08605,"ساعة Gucci Interlocking، بقياس 41 مم",WATCHES,12/25/2024,"بدافع حركة كوارتز مع وظيفة كرونوغراف، تجمع ساعة Gucci Interlocking الجديدة بين رموز الدار التاريخية وبين الطابع العصري. يقدّم التصميم بالعلبة قياس 41 مم قرصاً باللون الأزرق مع إطار من السيراميك باللون الأسود ومؤشر لمقياس السرعة. ينتهي الإكسسوار بسوار من الفولاذ المقاوم للصدأ، ويزدان بشعار G المتشابك المميّز في شاشة عرض صغيرة لعقرب الثواني.",4,2300,1944,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1711562433/796849_I18B0_8605_001_100_0000_Light.jpg
c4d3ad9c-39e2-4ccd-b4ed-cee4ed866098,7952733GANX1472,وشاح من الصوف والكشمير مع أحرف Gucci,WOMENS SILK ACC,10/30/2020,"تستمر إعادة تصميم رموز الدار المشهورة بأشكال جديدة في المجموعات الأخيرة كلها. صُنع هذا الوشاح من صوف وكشمير، ويتميّز بجاكارد أحرف Gucci ولون متباين على الجهة المعكوسة.",4,550,1945,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1720458066/795273_3GANX_1472_001_100_0000_Light.jpg
65eecdc3-b102-4674-83e9-5f6299ba0a00,776805ZAD7L3091,بنطال من لاميه صوف بنقش GG,WOMENS RTW,9/20/2022,"يستمد التصميم الأنيق لهذا الموسم الوحي من التسعينيات، ويتميّز بجزء علوي ضيّق وجزء سفلي طويل بعض الشيء. تناسب الكنزات المحبوكة الناعمة وخفيفة الوزن الجسم بشكل مثالي فتشكّل طبقة بشرة ثانية، بينما تنساب التنانير والبناطيل على الجسم بأناقة وراحة قصوى. يتم تقديم هذا البنطال الأنيق بلاميه الصوف بنقش GG باللونين الأخضر والفضي، وهو يحتفي بمونوغرام الدار المميّز.",1,1650,1946,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1713457111/776805_ZAD7L_3091_001_100_0000_Light.jpg
45d33656-37da-4334-9514-2a52c998c32d,788061FADHX9043,حقيبة كتف Gucci Luce صغيرة,HANDBAGS,1/31/2022,"بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido.تشعّ مجموعة Gucci Luce، ومعنى اسمها الضوء باللغة الإيطالية، بالجاذبية المفعمة بالمرح والبهجة من دون حدود. انبعثت الحياة في قماش كانفاس أملس باللون الأبيض بفضل تطريز بنقش مُزهر باللون الزهري مع قطع ترتر. يتعزّز التصميم بتقليم من الجلد باللون البني وقطعة معدنية بلمسات نهائية باللون الذهبي الفاتح. يمكن فصل حزام كتف متناسق ومصنوع من الجلد من خلال حلقة وخاتم على شكل قطعة معدنية على الجانبَين، مما يمنح الحقيبة المزيد من الوظائف المفيدة والشكل الهيكلي المميّز.",2,4600,1947,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1707490913/788061_FADHX_9043_001_074_0000_Light.jpg
45d33656-37da-4334-9514-2a52c998c32d,411924KGDHX8449,حزام جي جي سوبريم مشبك G مزدوج,MENS BELTS,12/17/2024,حزام قماش كانفاس جي جي سوبريم مع لمسات نهائية ومشبك G متشابك.,1,490,1948,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1490894742/411924_KGDHX_8449_001_100_0000_Light.jpg
45d33656-37da-4334-9514-2a52c998c32d,796342J84008106,قلادة Trademark بسلسلة مع قفل مغلاق,SILVER JEWELRY,2/6/2023,"تدمج مجموعة Gucci Trademark بين الشعارات والحلي بالتصميم السداسي على شكل برق وبين اسم الدار. من القلب المقصوص إلى الدلاية على شكل قفل مغلاق، تستمر الرموز المفعمة بالمرح بإضفاء طابع مميّز على تشكيلة من الخواتم والقلادات والأساور والأقراط لمجموعة ما قبل الخريف 2024. يميّز قفل مغلاق بنقش Gucci Trademark هذه القلادة بسلسلة من الفضة الإسترلينية.",2,415,1949,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1716453933/796342_J8400_8106_001_100_0000_Light.jpg
32310e23-ac25-4300-9457-3976910057c6,673113ICUA09812,"ساعة GUCCI 25H، مقاس 34 مم",WATCHES,10/15/2021,استمدّت ساعة GUCCI 25H الوحي لتصميمها الانسيابي من الأشكال المصقولة للهندسة العصرية. يتم تقديم الساعة مع علبة متعددة الطبقات مطلية بالذهب وسوار فولاذي بخمس وصلات. يكتمل القرص النحاسي الذهبي بشعار G المتشابك.,4,1950,1950,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1627284606/673113_ICUA0_9812_001_100_0000_Light.jpg
32310e23-ac25-4300-9457-3976910057c6,798501XJGSG9095,بنطال من جاكارد الجيرسي,WOMENS RTW,2/18/2025,تكتمل الأقمشة خفيفة الوزن بمجموعة ألوان باستيل. صُنع هذا البنطال بالقَصّة العادية من جاكارد جيرسي باللون الأبيض السكَّري ويتميّز بتفصيل مرهف لإنتارسيا Gucci.,3,2100,1951,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1720544527/798501_XJGSG_9095_001_100_0000_Light.jpg
32310e23-ac25-4300-9457-3976910057c6,805711AAD5L1000,حزام GG Milano رفيع,WOMENS BELTS,8/5/2020,"بحسب تصوّر المخرج الإبداعي ساباتو دي سارنو Sabato De Sarno، تكرّم مجموعة GG Milano الجديدة مدينة ميلانو وأجواءها النابضة بالحياة والحيوية. تذكيراً برموز الدار الراسخة والقطعة المعدنية الرمزية، تشمل مجموعة GG Milano تشكيلةً من حقائب اليد والأحزمة، كلها مزيّنة بالقطعة المعدنية ذاتها. يتميّز هذا الحزام الرفيع بمشبك جديد مزيّن بشعار G المزدوج، وهو مصنوع من جلد منقوش بشعار GG باللون الأسود بملمس ناعم وحريري.",2,595,1952,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718123619/805711_AAD5L_1000_001_100_0000_Light.jpg
32310e23-ac25-4300-9457-3976910057c6,7726400OP0N5909,محفظة مع سحّاب على محيطها مزيّنة بأحرف Gucci,WOMENS SMLG,10/8/2024,"تزيّن مجموعة الألوان المرهفة والتفاصيل الدقيقة تشكيلةً من الإكسسوارات الصغيرة. يتم تقديم هذه المحفظة مع سحّاب على محيطها باللون الزهري، وهي مصنوعة من الجلد. يزيّن تفصيل أحرف Gucci بلمسات نهائية باللون الذهبي الجهة الأمامية، مما يضفي لمسة شعار ناعمة على التصميم.",3,525,1953,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689785253/772640_0OP0N_5909_001_080_0000_Light.jpg
32310e23-ac25-4300-9457-3976910057c6,776936BKOE01000,صندل بشعار G المزدوج للنساء,WOMENS SHOES,1/29/2025,"في إشارة مرهفة إلى مجموعة GG Marmont، يتميّز هذا الصندل المصنوع من الجلد باللون الأسود بلمسة نهائية مبطنة. يكتمل الإكسسوار بقطعة معدنية مرهفة لشعار G المزدوج على الرباط العلوي.",1,1420,1954,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1699463727/776936_BKOE0_1000_001_100_0000_Light.jpg
ccb95f73-6594-4b88-9c88-b9148a3a415b,5479659U8BT8994,حقيبة ظهر أوفيديا GG صغيرة الحجم,MENS BAGS,4/22/2022,"لا تزال حقيبة الظهر تمثل تصميماً مهماً في عالم غوتشي، حيث تُقدّم بتشكيلة من الأحجام والتأويلات المتباينة. وصنعت هذه الحقيبة التي تشكل جزءاً من مجموعة أوفيديا الدائمة التوسّع، من كانفاس GG Supreme مع تقليم من الجلد الحبيبي. أما تفصيل التطعيم بشريط الويب باللونين الأخضر والأحمر وشعار G المزدوج، فهما متجذران في تاريخ الدار الغني ويشيران إلى رموز اندمجت في مجموعات غوتشي منذ الخمسينيات.",4,1980,1955,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1658856692/547965_9U8BT_8994_001_089_0000_Light.jpg
ccb95f73-6594-4b88-9c88-b9148a3a415b,770293ZAPQC9716,قميص مقلّم من مزيج الفيسكوز,MENS RTW,3/20/2025,"تستمر القمصان في تشكيل القطعة التي ترتكز عليها أي خزانة ملابس رجالية. بحسب الرؤيا بعدسة غوتشي، يرتقي هذا التصميم المقلّم باللونين الأبيض والأزرق الفاتح مع تطريز ساحر لشعار Gucci وقلب على الجهة الأمامية.",3,880,1956,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1695141096/770293_ZAPQC_9716_001_100_0000_Light.jpg
ccb95f73-6594-4b88-9c88-b9148a3a415b,796330AAD301000,حذاء لوفرز Gucci Horsebit بالنعل المعترش للنساء,WOMENS SHOES,6/3/2022,"تعزّز الأحذية النسائية لمجموعة خريف وشتاء 2024 شعار الدار بتفاصيل تصميمية مرهفة، بدءاً بقطعة Horsebit المعدنية ووصولاً إلى لوحة Gucci المعدنية. من خلال الشكل والبنية المميّزين، يذكّر هذا الموديل من حذاء لوفرز المصنوع من الجلد بالتصاميم الكلاسيكية بينما يظهر متشبّعاً بطابع عصري.",3,,1957,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717776150/796330_AAD30_1000_001_100_0000_Light.jpg
be45455c-ecb9-4ebb-b4ab-9534dd27f1ab,756596XJFV83754,تي شيرت من قطن جيرسي مع تطريز شعار Gucci,WOMENS RTW,2/11/2021,"بأسلوب رياضي ووريترو في آن، تعبّر غوتشي عن ملابس الأنشطة الرياضية مع شعار G المتشابك في المجموعة الجديدة. يزيّن الشعار المبسّط والمتميّز بلمسة من الحنين هذا التي شيرت المصنوع من قطن جيرسي، مما يعكس مفهوماً جمالياً فاخراً.",4,650,1958,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1682698508/756596_XJFV8_3754_001_100_0000_Light.jpg
be45455c-ecb9-4ebb-b4ab-9534dd27f1ab,730148AAB7Z2343,حذاء درايفر بشعار G المتشابك للرجال,MENS SHOES,6/18/2021,"بات حذاء درايفر المصنوع من الجلد اليوم شعاراً من شعارات العلامة التجارية، وهو يشكّل قطعةً مميّزة وإكسسواراً كلاسيكياً في آن. يظهر الحذاء في مجموعات الدار بأكملها، ويعكس قِصّة بريبي التي ترويها التصاميم. وهنا، أعيد ابتكار التصميم بالجلد الناعم باللون البني مع تفصيل مقصوص لشعار G المتشابك.",1,545,1959,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1679109358/730148_AAB7Z_2343_001_100_0000_Light.jpg
be45455c-ecb9-4ebb-b4ab-9534dd27f1ab,798997AADWC4157,حذاء لوفرز مزيّن بحلية Horsebit للرجال,MENS SHOES,9/24/2022,"يتميّز حذاء لوفرز هذا للرجال بتصميم أنيق، وهو مصنوع من الجلد الفاخر ويكتمل بحلية Horsebit الأيقونية مع لمسة نهائية باللون الفضي.",2,990,1960,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1708966852/798997_AADWC_4157_001_100_0000_Light.jpg
6c4fb688-f042-4b92-9ee1-db3526ea4b6c,802096FADUM1059,حقيبة كروس بودي صغيرة الحجم مع شعار Gucci,MENS BAGS,11/25/2021,"تم تقديم حقائب كروس بودي للمرة الأولى على منصة عرض أزياء خريف وشتاء 2024 للرجال، وهي تمزج بين الخطوط الانسيابية والطابع الرياضي. توفّر هذه النسخة صغيرة الحجم والمصنوعة من النايلون الناعم لكن المقاوم للتمزّق باللون الأسود خلفيةً أنيقة لشعار Gucci المرهف والنافر، والذي صُنع بتقنية نقش عالية التردد. تشمل التفاصيل الأيقونية الأخرى تفصيل شريط ويب باللونين الأخضر والأحمر على الجهة الأمامية.",4,1400,1961,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1720716377/802096_FADUM_1059_001_088_0000_Light.jpg
6c4fb688-f042-4b92-9ee1-db3526ea4b6c,648494I33308076,نظارات شمسية بإطار مربع,EYEWEAR,5/16/2022,"كجزء من إرث غوتشي، تم ترسيخ حلية Horsebit المستعارة من عالم الفروسية كأحد العناصر الأشهر من بين رموز الدار. ويتميّز هذا التصميم بحلية Horsebit التي أُعيد تخيلها في نسخة صغيرة على طول الذراعين من هذه المجموعة الجديدة من النظارات.",3,520,1962,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1600278303/648494_I3330_8076_001_100_0000_Light.jpg
6c4fb688-f042-4b92-9ee1-db3526ea4b6c,751526AACCE1742,حقيبة GG Marmont صغيرة,WOMENS SMLG,6/6/2022,"صُنعت حقيبة GG Marmont الصغيرة جداً هذه من الجلد المبطن بتصميم شيفرون باللون الرمادي الفاتح. يتميّز الإكسسوار بالقطعة المعدنية لشعار G المزدوج المميّز بلمسات نهائية باللون الذهبي المعتّق، بينما يكتمل التصميم بحافظة بطاقات مصنوعة من الجلد وقابلة للفصل.",4,1980,1963,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1709144167/751526_AACCE_1742_001_070_0025_Light.jpg
6c4fb688-f042-4b92-9ee1-db3526ea4b6c,694614XNAPL9508,جاكيت بومبر من الجلد,MENS RTW,4/1/2022,"استوحي نقش ويب أساساً من عالم الفروسية، وهو يستمر في الظهور بأشكال جديدة موسم بعد موسم. يتم تقديم الجاكيت من الجلد باللون البيج مع جيوب بغطاء وإغلاق بسحّاب أمامي. يكتمل التصميم بتفاصيل ويب.",3,3500,1964,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1684793723/694614_XNAPL_9508_001_100_0000_Light.jpg
6c4fb688-f042-4b92-9ee1-db3526ea4b6c,7827614E0091074,ربطة عنق من جاكارد الحرير بنقش Horsebit,MENS SILK ACC,3/23/2020,"تكرّم غوتشي شعار Horsebit من خلال تشكيلة من ربطات العنق المصنوعة من جاكارد الحرير. يتم تفسير شعار الفروسية من خلال أنماط مختلفة، وهو يعود لينبض بالحياة بفضل مجموعة ألوان استثنائية تتراوح بين الظلال العادية والظلال الأنيقة. وفي هذا التصميم تظهر بتركيبة باللونين الأسود والأحمر.",4,240,1965,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1698652846/782761_4E009_1074_001_100_0000_Light.jpg
ec2f5bb3-1399-448e-baa0-969ee01e58af,811705FAD3R6244,حقيبة كتف Padlock صغيرة,HANDBAGS,9/27/2020,"بوحي من أصول الدار كمصنع حِرَفي لحقائب السفر، يظهر إغلاق Padlock بشكل بارز على حقيبة الكتف الصغيرة هذه المصنوعة من كانفاس GG Supreme باللون الزهري الباهت وتقليم من الجلد، مع حزام جديد من السلاسل والجلد قابل للتعديل. وتكتمل الحقيبة بالقطعة المعدنية بلمسات نهائية باللون الذهبي الفاتح ومفتاح مع حامل من الجلد.",4,2300,1966,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1716833750/811705_FAD3R_6244_001_074_0042_Light.jpg
ec2f5bb3-1399-448e-baa0-969ee01e58af,762183ZAPDW2378,قطعة مبطنة يمكن ارتداؤها كجاكيت أو قميص من قماش الفانيلا الصوفي بنقش GG,MENS RTW,5/12/2020,"تجمع الإطلالات في مجموعة Cruise 2024 Aprés Ski ما بين عنصر الوظيفية واللمسات العصرية. ويتم تحديث الجلد المبطن والصوف وغيرها من الأقمشة بتفاصيل الشعار الجديدة. قُدِّمت هذه الصديرية بدون أكمام بنايلون الساتان وتتميّز ببطانة داخلية من الريش. قُدِّم هذا القميص الواسع من فانيلا الصوف بنقش GG، وهو مبطن بشكل خفيف لابتكار طبقة ملابس متعددة الاستخدامات.",1,2500,1967,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1699344970/762183_ZAPDW_2378_001_100_0000_Light.jpg
ec2f5bb3-1399-448e-baa0-969ee01e58af,755257I33308023,نظارات شمسية على شكل قناع,EYEWEAR,3/28/2025,"لمجموعة ما قبل الخريف 2023، تتميّز هذه النظارات الشمسية بتصميم على شكل قناع. صُنع هذا التصميم من المعدن باللون الذهبي، ويزدان بأحرف Gucci على امتداد الذراعَين. يكتمل التصميم بعدستَين باللون البني الموحّد.",2,640,1968,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1685140232/755257_I3330_8023_001_100_0000_Light.jpg
ec2f5bb3-1399-448e-baa0-969ee01e58af,802096FADUK9853,حقيبة كروس بودي صغيرة الحجم بنقش GG,MENS BAGS,10/11/2022,"تظهر القطع المميّزة في مجموعة الخريف والشتاء للرجال بطابع رياضي. صُنعت القطع من كانفاس Original GG، وتعكس أشكالها الأزلية ومجموعة ألوانها الاستثنائية جواً عصرياً من خلال التفاصيل الدقيقة والمرهفة، على غرار شريط ويب ونقش شعار Gucci. تتميّز حقيبة كروس بودي صغيرة الحجم هذه والمصنوعة من الكانفاس باللونين البيج والأبنوس بجيوب متعددة وحزام كتف قابل للتعديل.",4,1980,1969,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717174036/802096_FADUK_9853_001_100_0000_Light.jpg
